work_id,sale_price,regular_price,size_id
136193,515,955,5436
136193,585,1095,6040
136193,745,1415,7248
136202,85,85,24
136202,95,95,30
136202,125,125,36
136202,315,555,3624
136202,405,735,4630
136202,515,955,5436
136202,585,1095,6040
136202,745,1415,7248
136211,235,395,2416
136211,275,475,3020
136211,315,555,3624
136211,405,735,4630
136211,515,955,5436
136211,585,1095,6040
136211,745,1415,7248
136294,285,495,3024
136294,305,535,3226
136294,355,635,3629
136294,385,695,4030
136294,475,875,4836
136294,655,1235,6048
136294,785,1495,6854
136305,285,495,3024
136305,305,535,3226
136305,355,635,3629
136305,385,695,4030
136305,475,875,4836
136305,655,1235,6048
136305,785,1495,6854
136220,315,555,3624
136220,405,735,4630
136220,515,955,5436
136220,585,1095,6040
136220,745,1415,7248
136229,315,555,3624
136229,405,735,4630
136229,515,955,5436
136229,585,1095,6040
136229,745,1415,7248
136316,285,495,2430
136316,305,535,2632
136316,355,635,2936
136316,385,695,3040
136316,475,875,3648
136316,655,1235,4860
136316,785,1495,5468
136238,315,555,3624
136238,405,735,4630
136238,515,955,5436
136238,585,1095,6040
136238,745,1415,7248
136247,95,95,30
136247,85,85,24
136247,315,555,3624
136247,405,735,4630
136247,515,955,5436
136247,585,1095,6040
136247,745,1415,7248
136256,315,555,3624
136256,405,735,4630
136256,515,955,5436
136256,585,1095,6040
136256,745,1415,7248
136265,235,395,2416
136265,275,475,3020
136265,315,555,3624
136265,405,735,4630
136265,515,955,5436
136265,585,1095,6040
136265,745,1415,7248
136274,315,555,3624
136274,405,735,4630
136274,515,955,5436
136274,585,1095,6040
136274,745,1415,7248
29816,215,355,1620
29816,245,415,2024
29816,285,495,2430
29816,305,535,2632
29816,355,635,2936
29816,385,695,3040
29816,475,875,3648
29816,655,1235,4860
29816,785,1495,5468
29818,95,95,30
29818,85,85,24
29818,315,555,2436
29818,405,735,3046
29818,515,955,3654
29818,585,1095,4060
29818,745,1415,4872
29820,235,395,1624
29820,275,475,2030
29820,315,555,2436
29820,405,735,3046
29820,515,955,3654
29820,585,1095,4060
29820,745,1415,4872
29822,215,355,1620
29822,245,415,2024
29822,285,495,2430
29822,305,535,2632
29822,355,635,2936
29822,385,695,3040
29822,475,875,3648
29822,655,1235,4860
29822,785,1495,5468
29824,235,395,1624
29824,275,475,2030
29824,315,555,2436
29824,405,735,3046
29824,515,955,3654
29824,585,1095,4060
29824,745,1415,4872
29826,235,395,1624
29826,275,475,2030
29826,315,555,2436
29826,405,735,3046
29826,515,955,3654
29826,585,1095,4060
29826,745,1415,4872
29828,215,355,1620
29828,245,415,2024
29828,285,495,2430
29828,305,535,2632
29828,355,635,2936
29828,385,695,3040
29828,475,875,3648
29828,655,1235,4860
29828,785,1495,5468
29834,215,355,1620
29834,245,415,2024
29834,285,495,2430
29834,305,535,2632
29834,355,635,2936
29834,385,695,3040
29834,475,875,3648
29834,655,1235,4860
29834,785,1495,5468
29832,215,355,1620
29832,245,415,2024
29832,285,495,2430
29832,305,535,2632
29832,355,635,2936
29832,385,695,3040
29832,475,875,3648
29832,655,1235,4860
29832,785,1495,5468
29830,215,355,1620
29830,245,415,2024
29830,285,495,2430
29830,305,535,2632
29830,355,635,2936
29830,385,695,3040
29830,475,875,3648
29830,655,1235,4860
29830,785,1495,5468
29836,215,355,1620
29836,245,415,2024
29836,285,495,2430
29836,305,535,2632
29836,355,635,2936
29836,385,695,3040
29836,475,875,3648
29836,655,1235,4860
29836,785,1495,5468
29838,215,355,1620
29838,245,415,2024
29838,285,495,2430
29838,305,535,2632
29838,355,635,2936
29838,385,695,3040
29838,475,875,3648
29838,655,1235,4860
29838,785,1495,5468
29840,215,355,2016
29840,245,415,2420
29840,285,495,3024
29840,305,535,3226
29840,355,635,3629
29840,385,695,4030
29840,475,875,4836
29840,655,1235,6048
29840,785,1495,6854
29844,235,395,1624
29844,275,475,2030
29844,315,555,2436
29844,405,735,3046
29844,515,955,3654
29844,585,1095,4060
29844,745,1415,4872
29846,215,355,1620
29846,245,415,2024
29846,285,495,2430
29846,305,535,2632
29846,355,635,2936
29846,385,695,3040
29846,475,875,3648
29846,655,1235,4860
29846,785,1495,5468
29848,235,395,1624
29848,275,475,2030
29848,315,555,2436
29848,405,735,3046
29848,515,955,3654
29848,585,1095,4060
29848,745,1415,4872
29850,235,395,1624
29850,275,475,2030
29850,315,555,2436
29850,405,735,3046
29850,515,955,3654
29850,585,1095,4060
29850,745,1415,4872
29852,215,355,1620
29852,245,415,2024
29852,285,495,2430
29852,305,535,2632
29852,355,635,2936
29852,385,695,3040
29852,475,875,3648
29852,655,1235,4860
29852,785,1495,5468
29854,235,395,1624
29854,275,475,2030
29854,315,555,2436
29854,405,735,3046
29854,515,955,3654
29854,585,1095,4060
29854,745,1415,4872
29856,235,395,1624
29856,275,475,2030
29856,315,555,2436
29856,405,735,3046
29856,515,955,3654
29856,585,1095,4060
29856,745,1415,4872
29858,245,415,2020
29858,265,455,2424
29858,335,595,3030
29858,395,715,3636
29858,455,835,4040
29858,565,1055,4848
29858,775,1475,6060
29860,215,355,1620
29860,245,415,2024
29860,285,495,2430
29860,305,535,2632
29860,355,635,2936
29860,385,695,3040
29860,475,875,3648
29860,655,1235,4860
29860,785,1495,5468
29842,215,355,2016
29842,245,415,2420
29842,285,495,3024
29842,305,535,3226
29842,355,635,3629
29842,385,695,4030
29842,475,875,4836
29842,655,1235,6048
29842,785,1495,6854
29864,215,355,1620
29864,245,415,2024
29864,285,495,2430
29864,305,535,2632
29864,355,635,2936
29864,385,695,3040
29864,475,875,3648
29864,655,1235,4860
29864,785,1495,5468
29862,215,355,1620
29862,245,415,2024
29862,285,495,2430
29862,305,535,2632
29862,355,635,2936
29862,385,695,3040
29862,475,875,3648
29862,655,1235,4860
29862,785,1495,5468
29866,235,395,1624
29866,275,475,2030
29866,315,555,2436
29866,405,735,3046
29866,515,955,3654
29866,585,1095,4060
29866,745,1415,4872
29868,235,395,1624
29868,275,475,2030
29868,315,555,2436
29868,405,735,3046
29868,515,955,3654
29868,585,1095,4060
29868,745,1415,4872
29870,235,395,1624
29870,275,475,2030
29870,315,555,2436
29870,405,735,3046
29870,515,955,3654
29870,585,1095,4060
29870,745,1415,4872
29872,235,395,1624
29872,275,475,2030
29872,315,555,2436
29872,405,735,3046
29872,515,955,3654
29872,585,1095,4060
29872,745,1415,4872
29874,215,355,1620
29874,245,415,2024
29874,285,495,2430
29874,305,535,2632
29874,355,635,2936
29874,385,695,3040
29874,475,875,3648
29874,655,1235,4860
29874,785,1495,5468
22428,265,455,2024
22428,305,535,2430
22428,325,575,2632
22428,375,675,2936
22428,405,735,3040
22428,495,915,3648
22428,675,1275,4860
22429,285,495,2424
22429,355,635,3030
22429,415,755,3636
22429,475,875,4040
22429,585,1095,4848
22429,795,1515,6060
22430,335,595,2436
22430,425,775,3046
22430,535,995,3654
22430,605,1135,4060
22431,285,495,2424
22431,355,635,3030
22431,415,755,3636
22431,475,875,4040
22431,585,1095,4848
22431,795,1515,6060
22432,85,85,24
22432,95,95,30
22432,125,125,36
22432,335,595,3624
22432,425,775,4630
22432,535,995,5436
22432,605,1135,6040
22433,335,595,3624
22433,425,775,4630
22433,535,995,5436
22433,605,1135,6040
22433,765,1455,7248
22434,335,595,3624
22434,425,775,4630
22434,535,995,5436
22434,605,1135,6040
22434,765,1455,7248
22435,335,595,2436
22435,425,775,3046
22435,535,995,3654
22435,605,1135,4060
22435,765,1455,4872
22436,335,595,2436
22436,425,775,3046
22436,535,995,3654
22436,605,1135,4060
22436,765,1455,4872
22437,335,595,2436
22437,425,775,3046
22437,535,995,3654
22437,605,1135,4060
22437,765,1455,4872
22438,335,595,3624
22438,425,775,4630
22438,535,995,5436
22438,605,1135,6040
22438,765,1455,7248
22439,295,515,2030
22439,335,595,2436
22439,425,775,3046
22439,535,995,3654
22439,605,1135,4060
22441,265,455,2024
22441,305,535,2430
22441,325,575,2632
22441,375,675,2936
22441,405,735,3040
22441,495,915,3648
22441,675,1275,4860
22440,295,515,2030
22440,335,595,2436
22440,425,775,3046
22440,535,995,3654
22440,605,1135,4060
22440,765,1455,4872
22442,335,595,2436
22442,425,775,3046
22442,535,995,3654
22442,605,1135,4060
22442,765,1455,4872
22443,355,635,3030
22443,415,755,3636
22443,475,875,4040
22443,585,1095,4848
22443,795,1515,6060
22444,305,535,2430
22444,325,575,2632
22444,375,675,2936
22444,405,735,3040
22444,495,915,3648
22444,675,1275,4860
22444,805,1535,5468
22446,335,595,2436
22446,425,775,3046
22446,535,995,3654
22446,605,1135,4060
22446,765,1455,4872
22447,265,455,2420
22447,305,535,3024
22447,325,575,3226
22447,375,675,3629
22447,405,735,4030
22447,495,915,4836
22447,675,1275,6048
22447,805,1535,6854
22448,335,595,2436
22448,425,775,3046
22448,535,995,3654
22448,605,1135,4060
22448,765,1455,4872
22449,385,595,3624
22449,475,775,4630
22449,585,995,5436
22449,655,1135,6040
22449,815,1455,7248
22450,335,595,2436
22450,425,775,3046
22450,535,995,3654
22450,605,1135,4060
22450,765,1455,4872
22451,305,535,2430
22451,325,575,2632
22451,375,675,2936
22451,405,735,3040
22451,495,915,3648
22451,675,1275,4860
22452,295,515,3020
22452,335,595,3624
22452,425,775,4630
22452,535,995,5436
22452,605,1135,6040
22452,765,1455,7248
22453,295,515,3020
22453,335,595,3624
22453,425,775,4630
22453,535,995,5436
22453,605,1135,6040
22453,765,1455,7248
22455,285,495,2424
22455,355,635,3030
22455,415,755,3636
22455,475,875,4040
22455,585,1095,4848
22455,795,1515,6060
22456,85,85,24
22456,95,95,30
22456,335,595,3624
22456,425,775,4630
22456,535,995,5436
22456,605,1135,6040
22456,765,1455,7248
27054,95,95,30
27054,85,85,24
27054,305,535,3024
27054,325,575,3226
27054,375,675,3629
27054,405,735,4030
27054,495,915,4836
27054,675,1275,6048
27054,805,1535,6854
27058,265,455,2024
27058,305,535,2430
27058,325,575,2632
27058,375,675,2936
27058,405,735,3040
27058,495,915,3648
27058,675,1275,4860
27058,805,1535,5468
27060,85,85,24
27060,125,125,36
27060,95,95,30
27060,145,145,40
27060,415,675,3629
27060,445,735,4030
27060,535,915,4836
27060,715,1275,6048
27060,845,1535,6854
206986,75,75,20
206986,85,85,24
206986,95,95,30
206986,285,505,2430
206986,305,545,2632
206986,355,645,2936
206986,385,705,3040
206986,475,885,3648
206986,655,1245,4860
27062,85,85,24
27062,95,95,30
27062,355,535,3024
27062,375,575,3226
27062,425,675,3629
27062,455,735,4030
27062,545,915,4836
27062,725,1275,6048
27062,855,1535,6854
27064,95,95,30
27064,85,85,24
27064,455,735,3040
27064,545,915,3648
27064,725,1275,4860
27064,855,1535,5468
25489,195,325,2016
25489,225,385,2420
25489,265,465,3024
25489,285,505,3226
25489,335,605,3629
25489,365,665,4030
25489,455,845,4836
25489,635,1205,6048
25489,765,1465,6854
25491,215,365,2416
25491,255,445,3020
25491,295,525,3624
25491,385,705,4630
25491,495,925,5436
25491,565,1065,6040
25491,725,1385,7248
25493,215,365,1624
25493,255,445,2030
25493,295,525,2436
25493,385,705,3046
25493,495,925,3654
25493,565,1065,4060
25493,725,1385,4872
25495,215,365,1624
25495,255,445,2030
25495,295,525,2436
25495,385,705,3046
25495,495,925,3654
25495,565,1065,4060
25495,725,1385,4872
25497,215,365,2416
25497,255,445,3020
25497,295,525,3624
25497,385,705,4630
25497,495,925,5436
25497,565,1065,6040
25497,725,1385,7248
30120,315,565,3624
30120,405,745,4630
30120,515,965,5436
30120,585,1105,6040
30120,745,1425,7248
30122,305,505,3024
30122,325,545,3226
30122,375,645,3629
30122,405,705,4030
30122,495,885,4836
30122,675,1245,6048
30122,805,1505,6854
30124,245,425,2420
30124,285,505,3024
30124,305,545,3226
30124,355,645,3629
30124,385,705,4030
30124,475,885,4836
30124,655,1245,6048
30124,785,1505,6854
30126,275,485,3020
30126,315,565,3624
30126,405,745,4630
30126,515,965,5436
30126,585,1105,6040
30126,745,1425,7248
30128,305,505,2430
30128,325,545,2632
30128,375,645,2936
30128,405,705,3040
30128,495,885,3648
30128,675,1245,4860
30128,805,1505,5468
30130,275,485,3020
30130,315,565,3624
30130,405,745,4630
30130,515,965,5436
30130,585,1105,6040
30130,745,1425,7248
30132,245,425,2420
30132,285,505,3024
30132,305,545,3226
30132,355,645,3629
30132,385,705,4030
30132,475,885,4836
30132,655,1245,6048
30132,785,1505,6854
30134,285,505,3024
30134,305,545,3226
30134,355,645,3629
30134,385,705,4030
30134,475,885,4836
30134,655,1245,6048
30134,785,1505,6854
140335,195,315,2016
140335,225,375,2420
140335,265,455,3024
140335,285,495,3226
140335,335,595,3629
140335,365,655,4030
140335,455,835,4836
140335,635,1195,6048
140335,765,1455,6854
139741,195,315,1620
139741,225,375,2024
139741,265,455,2430
139741,285,495,2632
139741,335,595,2936
139741,365,655,3040
139741,455,835,3648
139741,635,1195,4860
139741,765,1455,5468
141512,225,375,2020
141512,245,415,2424
141512,315,555,3030
141512,375,675,3636
141512,435,795,4040
141512,545,1015,4848
141512,755,1435,6060
139752,195,315,1620
139752,225,375,2024
139752,265,455,2430
139752,285,495,2632
139752,335,595,2936
139752,365,655,3040
139752,455,835,3648
139752,635,1195,4860
139752,765,1455,5468
139763,195,315,1620
139763,225,375,2024
139763,265,455,2430
139763,285,495,2632
139763,335,595,2936
139763,365,655,3040
139763,455,835,3648
139763,635,1195,4860
139763,765,1455,5468
140346,195,315,2016
140346,225,375,2420
140346,265,455,3024
140346,285,495,3226
140346,335,595,3629
140346,365,655,4030
140346,455,835,4836
140346,635,1195,6048
140346,765,1455,6854
141521,225,375,2020
141521,245,415,2424
141521,315,555,3030
141521,375,675,3636
141521,435,795,4040
141521,545,1015,4848
141521,755,1435,6060
141530,225,375,2020
141530,245,415,2424
141530,315,555,3030
141530,375,675,3636
141530,435,795,4040
141530,545,1015,4848
141530,755,1435,6060
140357,195,315,2016
140357,225,375,2420
140357,265,455,3024
140357,285,495,3226
140357,335,595,3629
140357,365,655,4030
140357,455,835,4836
140357,635,1195,6048
140357,765,1455,6854
140368,195,315,2016
140368,225,375,2420
140368,265,455,3024
140368,285,495,3226
140368,335,595,3629
140368,365,655,4030
140368,455,835,4836
140368,635,1195,6048
140368,765,1455,6854
139774,195,315,1620
139774,225,375,2024
139774,265,455,2430
139774,285,495,2632
139774,335,595,2936
139774,365,655,3040
139774,455,835,3648
139774,635,1195,4860
139774,765,1455,5468
141566,215,355,2416
141566,255,435,3020
141566,295,515,3624
141566,385,695,4630
141566,495,915,5436
141566,565,1055,6040
141566,725,1375,7248
140379,195,315,2016
140379,225,375,2420
140379,265,455,3024
140379,285,495,3226
140379,335,595,3629
140379,365,655,4030
140379,455,835,4836
140379,635,1195,6048
140379,765,1455,6854
140390,195,315,2016
140390,225,375,2420
140390,265,455,3024
140390,285,495,3226
140390,335,595,3629
140390,365,655,4030
140390,455,835,4836
140390,635,1195,6048
140390,765,1455,6854
140401,195,315,2016
140401,225,375,2420
140401,265,455,3024
140401,285,495,3226
140401,335,595,3629
140401,365,655,4030
140401,455,835,4836
140401,635,1195,6048
140401,765,1455,6854
140412,195,315,2016
140412,225,375,2420
140412,265,455,3024
140412,285,495,3226
140412,335,595,3629
140412,365,655,4030
140412,455,835,4836
140412,635,1195,6048
140412,765,1455,6854
140423,195,315,2016
140423,225,375,2420
140423,265,455,3024
140423,285,495,3226
140423,335,595,3629
140423,365,655,4030
140423,455,835,4836
140423,635,1195,6048
140423,765,1455,6854
141359,215,355,1624
141359,255,435,2030
141359,295,515,2436
141359,385,695,3046
141359,495,915,3654
141359,565,1055,4060
141359,725,1375,4872
139785,195,315,1620
139785,225,375,2024
139785,265,455,2430
139785,285,495,2632
139785,335,595,2936
139785,365,655,3040
139785,455,835,3648
139785,635,1195,4860
139785,765,1455,5468
139796,195,315,1620
139796,225,375,2024
139796,265,455,2430
139796,285,495,2632
139796,335,595,2936
139796,365,655,3040
139796,455,835,3648
139796,635,1195,4860
139796,765,1455,5468
139807,195,315,1620
139807,225,375,2024
139807,265,455,2430
139807,285,495,2632
139807,335,595,2936
139807,365,655,3040
139807,455,835,3648
139807,635,1195,4860
139807,765,1455,5468
139840,195,315,1620
139840,225,375,2024
139840,265,455,2430
139840,285,495,2632
139840,335,595,2936
139840,365,655,3040
139840,455,835,3648
139840,635,1195,4860
139840,765,1455,5468
140434,195,315,2016
140434,225,375,2420
140434,265,455,3024
140434,285,495,3226
140434,335,595,3629
140434,365,655,4030
140434,455,835,4836
140434,635,1195,6048
140434,765,1455,6854
141368,215,355,1624
141368,255,435,2030
141368,295,515,2436
141368,385,695,3046
141368,495,915,3654
141368,565,1055,4060
141368,725,1375,4872
139818,195,315,1620
139818,225,375,2024
139818,265,455,2430
139818,285,495,2632
139818,335,595,2936
139818,365,655,3040
139818,455,835,3648
139818,635,1195,4860
139818,765,1455,5468
141377,215,355,1624
141377,255,435,2030
141377,295,515,2436
141377,385,695,3046
141377,495,915,3654
141377,565,1055,4060
141377,725,1375,4872
139829,195,315,1620
139829,225,375,2024
139829,265,455,2430
139829,285,495,2632
139829,335,595,2936
139829,365,655,3040
139829,455,835,3648
139829,635,1195,4860
139829,765,1455,5468
139851,195,315,1620
139851,225,375,2024
139851,265,455,2430
139851,285,495,2632
139851,335,595,2936
139851,365,655,3040
139851,455,835,3648
139851,635,1195,4860
139851,765,1455,5468
139862,195,315,1620
139862,225,375,2024
139862,265,455,2430
139862,285,495,2632
139862,335,595,2936
139862,365,655,3040
139862,455,835,3648
139862,635,1195,4860
139862,765,1455,5468
139895,195,315,1620
139895,225,375,2024
139895,265,455,2430
139895,285,495,2632
139895,335,595,2936
139895,365,655,3040
139895,455,835,3648
139895,635,1195,4860
139895,765,1455,5468
30331,215,355,1620
30331,245,415,2024
30331,285,495,2430
30331,305,535,2632
30331,355,635,2936
30331,385,695,3040
30331,475,875,3648
30331,655,1235,4860
30331,785,1495,5468
30333,215,355,2016
30333,245,415,2420
30333,285,495,3024
30333,305,535,3226
30333,355,635,3629
30333,385,695,4030
30333,475,875,4836
30333,655,1235,6048
30333,785,1495,6854
30335,215,355,1620
30335,245,415,2024
30335,285,495,2430
30335,305,535,2632
30335,355,635,2936
30335,385,695,3040
30335,475,875,3648
30335,655,1235,4860
30335,785,1495,5468
123915,235,395,1624
123915,275,475,2030
123915,315,555,2436
123915,405,735,3046
123915,515,955,3654
123915,585,1095,4060
123915,745,1415,4872
123931,235,395,1624
123931,275,475,2030
123931,315,555,2436
123931,405,735,3046
123931,515,955,3654
123931,585,1095,4060
123931,745,1415,4872
123895,215,355,1620
123895,245,415,2024
123895,285,495,2430
123895,305,535,2632
123895,355,635,2936
123895,385,695,3040
123895,475,875,3648
123895,655,1235,4860
123895,785,1495,5468
123906,315,555,3624
123906,405,735,4630
123906,515,955,5436
123906,585,1095,6040
123906,745,1415,7248
123884,215,355,1620
123884,245,415,2024
123884,285,495,2430
123884,305,535,2632
123884,355,635,2936
123884,385,695,3040
123884,475,875,3648
123884,655,1235,4860
123884,785,1495,5468
123987,255,425,1632
123987,295,505,2040
123987,375,665,2448
123987,485,885,3060
123987,615,1145,3672
123987,705,1325,4080
123987,1005,1925,4896
123947,215,355,2016
123947,245,415,2420
123947,285,495,3024
123947,305,535,3226
123947,355,635,3629
123947,385,695,4030
123947,475,875,4836
123947,655,1235,6048
123947,785,1495,6854
123967,215,355,2016
123967,245,415,2420
123967,285,495,3024
123967,305,535,3226
123967,355,635,3629
123967,385,695,4030
123967,475,875,4836
123967,655,1235,6048
123967,785,1495,6854
123873,215,355,1620
123873,245,415,2024
123873,285,495,2430
123873,305,535,2632
123873,355,635,2936
123873,385,695,3040
123873,475,875,3648
123873,655,1235,4860
123873,785,1495,5468
123862,215,355,1620
123862,245,415,2024
123862,285,495,2430
123862,305,535,2632
123862,355,635,2936
123862,385,695,3040
123862,475,875,3648
123862,655,1235,4860
123862,785,1495,5468
123840,215,355,1620
123840,245,415,2024
123840,285,495,2430
123840,305,535,2632
123840,355,635,2936
123840,385,695,3040
123840,475,875,3648
123840,655,1235,4860
123840,785,1495,5468
123829,305,535,2632
123829,355,635,2936
123829,385,695,3040
123829,475,875,3648
123829,655,1235,4860
123829,785,1495,5468
123818,215,355,1620
123818,245,415,2024
123818,285,495,2430
123818,305,535,2632
123818,355,635,2936
123818,385,695,3040
123818,475,875,3648
123818,655,1235,4860
123818,785,1495,5468
204453,215,355,1620
204453,245,415,2024
204453,285,495,2430
204453,305,535,2632
204453,355,635,2936
204453,385,695,3040
204453,475,875,3648
204453,655,1235,4860
204453,785,1495,5468
123851,215,355,1620
123851,245,415,2024
123851,285,495,2430
123851,305,535,2632
123851,355,635,2936
123851,385,695,3040
123851,475,875,3648
123851,655,1235,4860
123851,785,1495,5468
23868,165,165,48
23868,145,145,40
23868,125,125,36
23868,95,95,30
23868,85,85,24
23868,335,595,2436
23868,425,775,3046
23868,535,995,3654
23868,605,1135,4060
23868,765,1455,4872
169100,85,85,24
169100,95,95,30
169100,335,595,2436
169100,425,775,3046
169100,535,995,3654
169100,605,1135,4060
169100,765,1455,4872
169093,85,85,24
169093,95,95,30
169093,335,595,2436
169093,425,775,3046
169093,535,995,3654
169093,605,1135,4060
169093,765,1455,4872
23872,75,75,20
23872,85,85,24
23872,95,95,30
23872,335,595,2436
23872,425,775,3046
23872,535,995,3654
23872,605,1135,4060
23872,765,1455,4872
23870,85,85,24
23870,95,95,30
23870,335,595,2436
23870,425,775,3046
23870,535,995,3654
23870,605,1135,4060
23870,765,1455,4872
23876,75,75,20
23876,85,85,24
23876,95,95,30
23876,335,595,2436
23876,425,775,3046
23876,535,995,3654
23876,605,1135,4060
23876,765,1455,4872
23878,335,595,2436
23878,425,775,3046
23878,535,995,3654
23878,605,1135,4060
23878,765,1455,4872
23880,545,775,4630
23880,655,995,5436
23880,725,1135,6040
23880,885,1455,7248
23882,75,75,20
23882,95,95,30
23882,85,85,24
23882,445,675,2936
23882,475,735,3040
23882,565,915,3648
23882,745,1275,4860
23882,875,1535,5468
23884,75,75,20
23884,85,85,24
23884,95,95,30
23884,335,595,2436
23884,425,775,3046
23884,535,995,3654
23884,605,1135,4060
23884,765,1455,4872
23886,95,95,30
23886,85,85,24
23886,285,495,2424
23886,355,635,3030
23886,415,755,3636
23886,475,875,4040
23886,585,1095,4848
23888,395,635,3030
23888,455,755,3636
23888,515,875,4040
23888,625,1095,4848
23888,835,1515,6060
23890,75,75,24
23890,85,85,30
23890,95,95,36
23890,305,535,2430
23890,325,575,2632
23890,375,675,2936
23890,405,735,3040
23890,495,915,3648
23890,675,1275,4860
169107,355,635,3030
169107,415,755,3636
169107,475,875,4040
169107,585,1095,4848
169107,795,1515,6060
23892,95,95,30
23892,125,125,36
23892,495,775,4630
23892,605,995,5436
23892,675,1135,6040
23892,835,1455,7248
23894,355,635,3030
23894,415,755,3636
23894,475,875,4040
23894,585,1095,4848
23894,795,1515,6060
23896,355,635,3030
23896,415,755,3636
23896,475,875,4040
23896,585,1095,4848
23896,795,1515,6060
23898,305,535,2430
23898,325,575,2632
23898,375,675,2936
23898,405,735,3040
23898,495,915,3648
23898,675,1275,4860
23898,805,1535,5468
23900,355,635,3030
23900,415,755,3636
23900,475,875,4040
23900,585,1095,4848
23900,795,1515,6060
23902,355,635,3030
23902,415,755,3636
23902,475,875,4040
23902,585,1095,4848
23902,795,1515,6060
23908,95,95,30
23908,305,535,2430
23908,85,85,24
23908,325,575,2632
23908,375,675,2936
23908,405,735,3040
23908,495,915,3648
23908,675,1275,4860
23910,95,95,30
23910,85,85,24
23910,335,595,2436
23910,425,775,3046
23910,535,995,3654
23910,605,1135,4060
23912,85,85,24
23912,75,75,20
23912,95,95,30
23912,125,125,36
23912,335,595,2436
23912,425,775,3046
23912,535,995,3654
23912,605,1135,4060
23912,765,1455,4872
23915,95,95,30
23915,85,85,24
23915,125,125,36
23915,145,145,40
23915,335,595,2436
23915,425,775,3046
23915,535,995,3654
23915,605,1135,4060
23915,765,1455,4872
23917,305,535,2430
23917,325,575,2632
23917,375,675,2936
23917,405,735,3040
23917,495,915,3648
23917,675,1275,4860
23917,805,1535,5468
23919,95,95,30
23919,305,535,2430
23919,85,85,24
23919,325,575,2632
23919,375,675,2936
23919,405,735,3040
23919,495,915,3648
23919,675,1275,4860
23921,265,455,2024
23921,305,535,2430
23921,325,575,2632
23921,375,675,2936
23921,405,735,3040
23921,495,915,3648
23921,675,1275,4860
23921,805,1535,5468
23923,95,95,30
23923,85,85,24
23923,75,75,20
23923,295,515,2030
23923,335,595,2436
23923,425,775,3046
23923,535,995,3654
23923,605,1135,4060
181918,315,555,2436
181918,405,735,3046
181918,515,955,3654
181918,585,1095,4060
181918,745,1415,4872
181752,265,495,2430
181752,285,535,2632
181752,335,635,2936
181752,365,695,3040
181752,455,875,3648
181752,635,1235,4860
181752,765,1495,5468
181873,265,495,2430
181873,285,535,2632
181873,335,635,2936
181873,365,695,3040
181873,455,875,3648
181873,635,1235,4860
181873,765,1495,5468
181925,315,555,2436
181925,405,735,3046
181925,515,955,3654
181925,585,1095,4060
181925,745,1415,4872
181318,265,495,2430
181318,285,535,2632
181318,335,635,2936
181318,365,695,3040
181318,455,875,3648
181318,635,1235,4860
181318,765,1495,5468
181499,265,495,2430
181499,285,535,2632
181499,335,635,2936
181499,365,695,3040
181499,455,875,3648
181499,635,1235,4860
181499,765,1495,5468
181798,315,555,2436
181798,405,735,3046
181798,515,955,3654
181798,585,1095,4060
181798,745,1415,4872
181526,315,555,2436
181526,405,735,3046
181526,515,955,3654
181526,585,1095,4060
181526,745,1415,4872
181412,305,555,3030
181412,365,675,3636
181412,425,795,4040
181412,535,1015,4848
181412,745,1435,6060
181882,265,495,2430
181882,285,535,2632
181882,335,635,2936
181882,365,695,3040
181882,455,875,3648
181882,635,1235,4860
181882,765,1495,5468
181562,315,555,2436
181562,405,735,3046
181562,515,955,3654
181562,585,1095,4060
181562,745,1415,4872
181805,315,555,2436
181805,405,735,3046
181805,515,955,3654
181805,585,1095,4060
181805,745,1415,4872
181777,315,555,2436
181777,405,735,3046
181777,515,955,3654
181777,585,1095,4060
181777,745,1415,4872
181390,315,555,2436
181390,405,735,3046
181390,515,955,3654
181390,585,1095,4060
181390,745,1415,4872
181441,315,555,2436
181441,405,735,3046
181441,515,955,3654
181441,585,1095,4060
181441,745,1415,4872
181508,265,495,2430
181508,285,535,2632
181508,335,635,2936
181508,365,695,3040
181508,455,875,3648
181508,635,1235,4860
181508,765,1495,5468
181594,265,495,2430
181594,285,535,2632
181594,335,635,2936
181594,365,695,3040
181594,455,875,3648
181594,635,1235,4860
181594,765,1495,5468
181457,265,495,2430
181457,285,535,2632
181457,335,635,2936
181457,365,695,3040
181457,455,875,3648
181457,635,1235,4860
181457,765,1495,5468
181784,315,555,2436
181784,405,735,3046
181784,515,955,3654
181784,585,1095,4060
181784,745,1415,4872
181848,315,555,2436
181848,405,735,3046
181848,515,955,3654
181848,585,1095,4060
181848,745,1415,4872
181396,315,555,2436
181396,405,735,3046
181396,515,955,3654
181396,585,1095,4060
181396,745,1415,4872
181533,315,555,2436
181533,405,735,3046
181533,515,955,3654
181533,585,1095,4060
181533,745,1415,4872
181483,235,415,2424
181483,305,555,3030
181483,365,675,3636
181483,425,795,4040
181483,535,1015,4848
181483,745,1435,6060
181932,265,495,2430
181932,285,535,2632
181932,335,635,2936
181932,365,695,3040
181932,455,875,3648
181932,635,1235,4860
181932,765,1495,5468
181891,265,495,2430
181891,285,535,2632
181891,335,635,2936
181891,365,695,3040
181891,455,875,3648
181891,635,1235,4860
181891,765,1495,5468
181517,265,495,2430
181517,285,535,2632
181517,335,635,2936
181517,365,695,3040
181517,455,875,3648
181517,635,1235,4860
181517,765,1495,5468
181340,265,495,2430
